country,iso3,year,polyarchy,liberal_democracy,participatory_democracy,deliberative_democracy,egalitarian_democracy,regime_type,physinteg,mil_constrain,mil_exec,exec_confidence,judicial_constraints,legislative_constraints,rule_of_law_vdem,public_sector_corruption,executive_corruption,corruption_index,clientelism,civil_society_participation,party_institutionalization,state_authority,coup_total_events,coup_event,coup_attempts,executive_direct_election,election_repression,voter_turnout,democracy_breakdown,democracy_transition,polity2,cs_repress,political_violence,mil_exp_pct_gdp,mil_exp_usd,mil_personnel,wgi_rule_of_law,wgi_govt_effectiveness,wgi_control_corruption,wgi_political_stability,gdp_const_2015_usd,gdp_per_capita_const_usd,population,inflation_consumer_prices_pct,real_interest_rate,official_exchange_rate,fdi_net_inflows_pct_gdp,debt_service_pct_exports,current_account_pct_gdp,reserves_months_imports,resource_rents_pct_gdp,trade_openness_pct_gdp,oda_received_pct_gni,m3_conscription,m3_mil_veto,m3_mil_impunity,m3_mil_crime_police,m3_mil_eco,m3_hwi,state_capacity_composite,state_capacity_coverage,time_since_last_coup,time_since_last_coup_attempt,coup_count_5y,coup_attempt_count_5y,coup_count_10y,coup_attempt_count_10y,polyarchy_delta_1y,polyarchy_delta_3y,mil_exec_delta_1y,cs_repress_delta_1y,state_capacity_delta_3y,inflation_delta_1y,trade_openness_delta_3y,oda_received_delta_3y,voter_turnout_delta_1y,regime_shift_flag,repression_shift_flag,macro_stress_shift_flag
Guyana,GUY,2017,0.661,0.454,0.408,0.417,0.488,2.0,0.883,0.262,0.062,0.333,0.705,0.405,0.673,0.514,0.285,0.404,0.393,0.935,0.738,-0.993,,0,0,0.0,,,0,0,7,2.229,-1.927,1.25334268912328,59510895.8837772,3000,-0.299223601818085,-0.281807273626328,-0.531101524829865,-0.049440186470747,4608708975.07815,5997.18271426826,768479,1.90465615515584,10.66604440961,206.5,4.46995182690347,5.70779508464327,-2.5604255246699,3.26023773461993,13.161642595363,,1.09589766335715,,,,,,,53.04,11,,,0,0,0,0,0.002,0.053,0.006,0.0,0.69,1.069,,-2.77,,0,0,0
Guyana,GUY,2018,0.665,0.457,0.406,0.459,0.494,2.0,0.883,0.262,0.083,0.0,0.726,0.372,0.679,0.514,0.263,0.37,0.389,0.939,0.673,-0.993,,0,0,0.0,,,0,0,7,2.229,-1.927,1.29081562879598,61745465.9624678,3400,-0.38360184431076,-0.25484773516655,-0.250006973743439,-0.191837906837463,4813377725.77348,6080.90612132746,791556,1.28284288443528,16.3598774102234,207.716666666667,25.7279321835024,8.65107742591192,-26.677311081907,1.85985354643246,6.60863781746129,,2.22195097477101,,,,,,,52.63,11,,,0,0,0,0,0.004,0.018,0.021,0.0,0.3,-0.622,,1.475,,0,0,0
Guyana,GUY,2019,0.645,0.438,0.391,0.464,0.479,2.0,0.847,0.563,0.083,0.0,0.721,0.337,0.69,0.514,0.219,0.365,0.497,0.907,0.525,-0.993,,0,0,0.0,,,0,0,,1.895,-1.494,1.29961278504611,67206937.7130284,3000,-0.445168942213058,-0.395576238632202,-0.142694622278214,-0.254073828458786,5071030135.73162,6278.63054079553,807665,2.08723089162013,7.30175934817455,208.5,51.9994680084664,7.44058563660089,-57.1070048116682,1.27736978066898,5.96249594118667,,2.21009039022524,,,,,,,50.16,11,,,0,0,0,0,-0.02,-0.014,0.0,-0.334,-3.09,0.804,,0.632,,0,0,0
Guyana,GUY,2020,0.557,0.393,0.34,0.366,0.413,2.0,0.954,0.867,0.167,0.0,0.737,0.388,0.646,0.514,0.385,0.406,0.539,0.907,0.563,-0.205,,0,0,0.0,,,0,0,,1.895,-1.485,1.40257741131547,76541839.6831168,3000,-0.43357652425766,-0.446742802858353,-0.173186764121056,-0.137554720044136,7275896377.20418,9010.61000469878,807481,0.99333702283873,48.5203312216654,208.5,23.4509659519186,4.66764849409373,-11.6095974967976,1.96394906868623,13.8985430832365,,0.991588886563332,,,,,,,53.53,11,,,0,0,0,0,-0.088,-0.104,0.084,0.0,0.49,-1.094,,-0.104,,1,0,0
Guyana,GUY,2021,0.495,0.342,0.295,0.242,0.367,1.0,0.945,0.867,0.2,0.0,0.76,0.301,0.645,0.514,0.409,0.39,0.539,0.878,0.559,-0.468,,0,0,0.0,,,,,,0.985,-1.835,0.954930861063661,76544945.1631718,,-0.416621565818787,-0.261401027441025,-0.187317982316017,-0.137113198637962,8735441012.70968,10711.9973374148,815482,5.03285574626702,-11.0626956511272,208.5,27.8124987352703,2.36323076304923,-16.9076142307927,1.33843920798195,33.6832711741997,,2.17236002117283,,,,,,,52.72,11,,,0,0,0,0,-0.062,-0.17,0.033,-0.91,0.09,4.04,,-0.05,,0,0,0
Guyana,GUY,2022,0.496,0.341,0.295,0.242,0.36,1.0,0.889,0.636,0.25,0.0,0.788,0.332,0.625,0.514,0.409,0.39,0.539,0.878,0.559,-0.468,,0,0,0.0,,,,,,0.985,-1.835,0.601394233025198,88198241.2136681,,-0.313437700271606,-0.266314893960953,-0.295522034168243,0.0207335669547319,14268000638.322,17365.3336428642,821637,6.11505550109935,-3.25162203798925,208.5,-20.3619575428882,1.22277581594715,28.8207770246115,1.30183979856479,,,2.24923345338212,,,,,,,53.06,11,,,0,0,0,0,0.001,-0.149,0.05,0.0,2.9,1.082,,0.039,,0,0,0
Guyana,GUY,2023,0.491,0.316,0.292,0.24,0.366,1.0,0.893,0.636,0.125,0.0,0.709,0.237,0.586,0.514,0.406,0.429,0.539,0.894,0.622,-0.468,,0,0,0.0,,,,,,1.6,-0.869,0.640353101540134,109674872.536337,,-0.342232912778854,-0.294486999511719,-0.383745014667511,-0.05517203733325,19089873040.0558,23101.3538282741,826353,2.82110335099641,26.1442166832254,208.5,-6.70884466235383,2.6493783127604,13.9022287975489,0.849936413375677,,,1.03606001670447,,,,,,,51.55,11,,,0,0,0,0,-0.005,-0.066,-0.125,0.615,-1.98,-3.294,,0.044,,0,1,0
Guyana,GUY,2024,0.491,0.315,0.291,0.237,0.359,1.0,0.893,0.636,0.125,0.0,0.709,0.217,0.586,0.514,0.406,0.429,0.539,0.894,0.636,-0.468,,0,0,0.0,,,,,,1.6,-2.039,0.868162254451279,201841558.938087,,,,,,27454923839.2682,33034.9576389333,831087,2.90395226446373,6.9220971861463,208.5,34.9900722943113,2.88572767868533,,,,,,,,,,,,54.6,8,,,0,0,0,0,0.0,-0.004,0.0,0.0,1.88,0.083,,,,0,0,0
Guyana,GUY,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,0,0,0
Haiti,HTI,1960,0.148,0.029,0.045,0.043,0.039,1.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.873,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,4,-2.383,2.07,,,,,,,,6694501128.55745,1735.02657122509,3858443,-5.03004159593691,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,,,,,,,,,,0,0,0
Haiti,HTI,1961,0.146,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.845,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,6498219674.86944,1653.89922572987,3929030,3.77970638342675,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,-0.002,,0.0,0.0,,8.81,,,,0,0,0
Haiti,HTI,1962,0.145,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.832,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,7010771683.47423,1752.00306965988,4001575,-0.554904259869525,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,-0.001,,0.0,0.0,,-4.335,,,,0,0,0
Haiti,HTI,1963,0.145,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.832,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,6878072319.31193,1688.67112439859,4073068,4.30682175435956,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,0.0,-0.003,0.0,0.0,0.0,4.862,,,,0,0,0
Haiti,HTI,1964,0.144,0.029,0.053,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.823,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,6764765888.12317,1631.54071205727,4146244,9.16214587129442,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,-0.001,-0.002,0.0,0.0,0.0,4.855,,,,0,0,0
Haiti,HTI,1965,0.144,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.819,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,6911006452.42465,1636.19814585485,4223820,2.26394257289731,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,0.0,-0.001,0.0,0.0,0.0,-6.898,,,,0,0,0
Haiti,HTI,1966,0.144,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.819,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,6871213789.45214,1596.9765972586,4302639,8.301835853323,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,0.0,-0.001,0.0,0.0,0.0,6.038,,,,0,0,0
Haiti,HTI,1967,0.144,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.814,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,6725703043.18733,1534.49796433614,4382999,-2.93531098100653,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-11.237,,,,0,0,1
Haiti,HTI,1968,0.144,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.814,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,6939689176.20131,1554.12753020636,4465328,1.31621187827357,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.252,,,,0,0,0
Haiti,HTI,1969,0.144,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.814,0.109,0.102,-0.492,0,0,0,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,7204226191.74408,1583.57820985315,4549334,1.41318124201974,,5.000000004,,,,,,,,0,,,0,0,,30.05,8,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.097,,,,0,0,0
Haiti,HTI,1970,0.144,0.029,0.044,0.042,0.039,0.0,0.037,-0.454,0.25,0.0,0.025,0.059,0.034,0.737,0.936,0.87,0.814,0.109,0.102,-0.492,0,0,1,1.0,,,0,0,-7,-2.383,2.07,,,,,,,,7251136777.72679,1564.38895221073,4635124,1.36849340736673,,5.000000004,0.845410597826087,,,,4.94082793905462,,,0,,,0,0,,30.05,8,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.045,,,,0,0,0
Haiti,HTI,1971,0.148,0.032,0.054,0.043,0.042,0.0,0.037,-0.454,0.25,0.0,0.033,0.059,0.042,0.737,0.936,0.87,0.814,0.109,0.112,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07,,,,,,,,7721038031.59485,1634.68963949244,4723244,9.57958328225631,,5.00000000358333,0.937155457739802,13.254290168956,1.37265711163065,1.57895134284332,4.35712721977784,,,0,,,0,0,,30.37,8,,1,0,1,0,1,0.004,0.004,0.0,0.0,0.32,8.211,,,,0,0,0
Haiti,HTI,1972,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.814,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07,,,,,,,,7796480893.27433,1619.58759427436,4813868,3.18969396917928,,5.00001842480959,1.09139688362039,9.98562991077135,2.20967546388168,2.51738132878826,3.38088443587249,,,0,,,0,0,,30.48,8,,2,0,1,0,1,0.002,0.006,0.0,0.0,0.43,-6.39,,,,0,0,0
Haiti,HTI,1973,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.778,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07,,,,,,,,8167228671.56653,1664.49081836292,4906743,22.7389194789195,,5.00000844597082,1.49529034946785,10.0169059862657,0.252785474551891,2.03242708364942,3.37301294359561,,,0,,,0,0,,30.48,8,,3,0,1,0,1,0.0,0.006,0.0,0.0,0.43,19.549,,,,0,0,1
Haiti,HTI,1974,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.773,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07,,,,,,,,8639285435.54945,1727.23666370029,5001796,14.9506973439721,,5.00000414589201,1.40431604957924,8.50966673449658,-3.70711138528726,1.72883286084504,3.95897674588094,,,0,,,0,0,,30.48,8,,4,0,1,0,1,0.0,0.002,0.0,0.0,0.11,-7.788,,,,0,0,0
Haiti,HTI,1975,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.773,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07,,,,,,,,8736283400.77109,1713.30379616486,5099086,16.7735703245816,,4.999999999,0.38743762848958,9.00088024674059,-3.6014088648236,0.909498553696029,3.26768084234605,,,0,,,0,0,,30.48,8,,5,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.823,,,,0,0,0
Haiti,HTI,1976,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.773,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07,,,,,,,,9473523979.62856,1822.40734517244,5198357,7.03815227823619,,4.999999999,0.885096700973379,12.1960781909271,-1.41069397070307,1.53834389215365,2.93978162187881,,,0,,,0,0,,30.48,8,,6,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-9.735,,,,0,0,0
Haiti,HTI,1977,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.773,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07,,,,,,,,9824816121.51196,1853.92218428991,5299476,6.49190058113337,,4.999999999,0.844772967434002,18.2308838618042,-3.95987328484688,1.50951835978895,3.53026773050931,,,0,,,0,0,,30.48,8,,7,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-0.546,,,,0,0,0
Haiti,HTI,1978,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.773,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07,,,,,,,,10434825547.2073,1931.45229634864,5402580,-2.67359498369291,,4.999999999,1.02648326852802,12.897066442136,-4.58222131070908,1.50398387060727,3.43616055450479,,,0,,,0,0,,30.48,8,,8,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-9.165,,,,0,0,0
Haiti,HTI,1979,0.151,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.819,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.383,2.07,,,,,,,,11223742331.1057,2037.86816576864,5507590,13.0939242998193,,4.999999999,1.11049417012771,10.7366808923502,-4.86396446515936,2.2374556647459,3.15466056555158,,,0,,,0,0,,30.48,8,,9,0,0,0,1,0.001,0.001,0.0,0.0,0.0,15.768,,,,0,0,1
Haiti,HTI,1980,0.148,0.033,0.048,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.824,0.117,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.383,2.07,,,,,,,,12051458300.9013,2146.49092997378,5614493,17.7783052456577,,4.999999999,0.939442116100593,9.94850103434685,-7.28718022981414,0.643470364714841,2.4859978670014,,6.93902875350835,0,,,0,0,,30.58,8,,10,0,0,0,1,-0.003,-0.002,0.0,0.0,0.1,4.684,,,,0,0,0
Haiti,HTI,1981,0.149,0.032,0.048,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.824,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07,,,,,,,,11707665179.6161,2045.46255796987,5723725,10.8583333329997,,4.999999999,0.563742057703664,14.535427213571,-10.058131677015,0.699705616632624,2.45242005866496,,6.5557781451381,0,,,0,0,,30.77,8,,11,0,0,0,0,0.001,-0.001,0.0,0.375,0.29,-6.92,,,,0,1,0
Haiti,HTI,1982,0.149,0.033,0.048,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.824,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07,,,,,,,,11290433820.8955,1934.639428235,5835937,7.35924227605051,,4.999999999,0.480260480356532,10.6330533948857,-6.68294668428327,0.303539467194231,3.48259508899918,,7.78191710976852,0,,,0,0,,30.77,8,,12,0,0,0,0,0.0,-0.002,0.0,0.0,0.29,-3.499,,,,0,0,0
Haiti,HTI,1983,0.114,0.021,0.045,0.037,0.038,0.0,0.037,-0.454,0.25,0.0,0.034,0.056,0.045,0.737,0.936,0.87,0.824,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07,,,,,,,,11392971447.7538,1914.43247559,5951096,10.2436633526545,,4.999999999,0.51860064065558,9.07494829043734,-6.8477450438677,0.366464716201375,1.10978766400085,,7.27041141465162,0,,,0,0,,30.73,8,,13,0,0,0,0,-0.035,-0.034,0.0,0.0,0.15,2.884,,0.331,,0,0,0
Haiti,HTI,1984,0.146,0.031,0.049,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.058,0.045,0.737,0.936,0.871,0.802,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07,,,,,,,,11427254839.7736,1882.81789284203,6069230,6.40203239106075,,4.99999999958333,0.245567668779411,11.0895054388978,-5.67008038809498,0.403303752308391,0.651503625684287,,6.44110023106232,0,,,0,0,,30.76,8,,14,0,0,0,0,0.032,-0.003,0.0,0.0,-0.01,-3.842,,-0.115,,0,0,0
Haiti,HTI,1985,0.151,0.033,0.066,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.058,0.045,0.737,0.936,0.871,0.799,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07,,,6900,,,,,11496233326.0739,1856.96811301461,6190862,10.6488390138928,,5,0.244849208719021,14.2881443554984,-4.71084109734433,0.25178384812957,0.427695919290364,,6.94209741631777,0,,,0,0,,30.76,8,,15,0,0,0,0,0.005,0.002,0.0,0.0,-0.01,4.247,,-0.84,,0,0,0
Haiti,HTI,1986,0.117,0.026,0.082,0.043,0.04,0.0,0.048,-0.454,0.75,0.0,0.041,0.073,0.05,0.737,0.936,0.871,0.803,0.356,0.101,-0.588,1,1,1,0.0,,,0,0,0,-1.835,2.07,,,,,,,,11439039014.7942,1811.0858236738,6316122,3.27992663366622,,5,0.207937877480587,17.2777904726586,-1.93688448990915,0.555513581028206,0.408686931478145,,7.70890022335312,0,,,0,0,,33.45,8,,16,0,0,0,0,-0.034,0.003,0.5,0.173,2.72,-7.369,,0.438,,0,1,0
Haiti,HTI,1987,0.19,0.068,0.106,0.09,0.052,1.0,0.421,-0.454,0.75,0.0,0.179,,0.126,0.828,0.89,0.85,0.806,0.499,,-1.821,0,0,0,0.0,,,0,0,0,-1.555,1.68,,,,,,,,11348253230.3382,1760.75045120756,6445123,-11.4494646121705,,5,0.228604923798359,20.229027027027,-1.52113239522274,0.582496298510934,0.51468349868742,,10.3874085959024,0,,,0,0,,44.3,6,1,1,1,1,1,1,0.073,0.044,0.0,0.28,13.54,-14.729,,3.946,,0,1,1
Haiti,HTI,1988,0.257,0.094,0.117,0.116,0.074,1.0,0.421,-0.454,0.25,0.0,0.179,0.26,0.12,0.828,0.89,0.85,0.771,0.499,0.132,-1.821,2,2,2,0.0,,,0,0,0,-1.555,1.68,0.0867385444743935,1930800,,,,,,11370998175.3795,1728.60254302384,6578145,4.10546805875063,,5,0.386391845402863,22.7237699039488,-1.54422598089587,0.474960078348859,0.412432388085088,48.7783590573386,5.255911117432,0,,,0,0,,38.05,8,2,2,1,1,1,1,0.067,0.106,-0.5,0.0,7.29,15.555,,-1.686,,0,0,1
Haiti,HTI,1989,0.202,0.068,0.102,0.101,0.062,0.0,0.431,-0.454,0.75,0.0,0.179,,0.12,0.828,0.89,0.85,0.771,0.499,,-1.528,0,0,2,0.0,,,0,0,0,-1.555,1.68,0.0827735623003195,2072650,9000,,,,,11039712740.2337,1644.10374508487,6714730,6.92390503711238,,5,0.342074781494251,23.8787653492419,-2.2899337571992,0.497461978251538,0.426111932553284,40.5631325688157,6.86473461717644,0,,,0,0,,45.17,6,1,1,3,3,3,3,-0.055,0.085,0.5,0.0,11.72,2.818,,-0.844,,0,0,0
Haiti,HTI,1990,0.197,0.073,0.101,0.138,0.067,1.0,0.537,-0.454,0.75,0.333,0.173,0.389,0.127,0.828,0.89,0.851,0.786,0.569,0.152,-1.528,0,0,0,0.0,,,0,0,0,-1.555,1.68,0.0930058157330885,2430800,8000,,,,,11154318515.4634,1627.31264525633,6854441,21.2760320067832,,5,0.258373747832002,11.8816608802709,-0.707298134690105,0.22607532767003,0.758980650078628,46.4148543201609,5.05865705132667,0,,,0,0,,41.53,8,2,1,3,5,3,5,-0.005,0.007,0.0,0.0,-2.77,14.352,,-5.329,,0,0,1
Haiti,HTI,1991,0.324,0.159,0.19,0.18,0.106,1.0,0.581,-0.454,0.188,0.667,0.167,0.46,0.153,0.828,0.89,0.855,0.791,0.569,0.147,-1.528,1,1,2,0.0,,,0,0,-7,-1.555,1.68,0.102727272727273,2415742.34733194,8000,,,,,11364080463.8,1624.49598864977,6995450,15.4199073669492,,6.03416666666667,-0.0518199955744869,13.9216981607569,-2.63475888609836,0.902282899426189,0.7545789249722,39.8074901808928,4.93725695704168,0,,,0,0,,42.6,8,3,2,3,5,3,5,0.127,0.067,-0.562,0.0,4.55,-5.856,-8.971,-0.319,,0,0,0
Haiti,HTI,1992,0.175,0.075,0.087,0.122,0.057,0.0,0.437,-0.454,0.75,0.333,0.091,0.324,0.089,0.828,0.82,0.838,0.775,0.473,0.165,-1.836,0,0,0,0.0,,,0,0,-7,-1.693,1.68,0.110963715046605,1700399.01363747,8000,,,,,10760655413.912,1507.81872889823,7136571,19.358494654122,,9.80166666666667,-0.0974689186316196,7.19648556244464,0.321647431484345,1.53085656113322,1.16755024661594,32.5376884422111,4.47660210667334,0,,,0,0,,36.53,8,1,1,3,6,4,7,-0.149,-0.027,0.562,-0.138,-8.64,3.939,-8.025,-2.388,,1,0,0
Haiti,HTI,1993,0.203,0.081,0.093,0.112,0.064,0.0,0.437,-0.454,0.208,0.5,0.091,0.324,0.089,0.828,0.82,0.838,0.749,0.473,0.165,-1.836,0,0,0,0.5,,,0,0,-7,-1.693,1.68,0.0934226399919574,1449444.3361279,8000,,,,,10176750400.4574,1398.25464638175,7278181,29.7059715065172,,12.8225,-0.149074637768759,6.50902379944101,-0.629840344573008,1.55521174265588,1.25091936869488,48.7522666436404,6.4583707422041,0,,,0,0,,36.53,8,2,2,3,6,4,7,0.028,0.006,-0.542,0.0,-5.0,10.347,2.337,1.4,,0,0,1
Haiti,HTI,1994,0.227,0.098,0.095,0.129,0.072,0.0,0.46,-0.454,0.188,0.5,0.112,0.388,0.101,0.828,0.82,0.838,0.757,0.458,0.162,-1.836,0,0,0,0.5,,,0,0,6,-1.513,1.639,0.0742775407292475,1527825.79787234,,,,,,8960564685.92752,1207.6605445003,7419771,39.3316195372753,-29.4866399341595,15.04,-0.129176969241841,5.81982086878639,-1.07908903948809,2.83112518262391,1.18848565185335,31.1336399762195,28.4098013288039,0,,,0,0,,37.52,8,3,3,1,4,4,7,0.024,-0.097,-0.02,0.18,-5.08,9.626,-8.674,23.473,,0,1,0
Haiti,HTI,1995,0.346,0.229,0.167,0.218,0.119,1.0,0.814,-1.013,0.083,0.5,0.346,0.626,0.291,0.828,0.82,0.838,0.782,0.537,0.141,-1.235,0,0,0,0.5,,,0,0,6,-0.85,1.039,0.0819197504607968,1911950.60126938,7000,,,,,9847455167.82772,1302.13491168553,7562546,27.6081851727601,-2.56083209659728,15.1097333333333,0.2630350503705,54.6821929195259,-3.09492727510262,2.86596457497277,1.22519462633385,37.8478190633142,23.211563960743,0,,,0,0,,48.02,8,4,4,1,2,4,7,0.119,0.171,-0.105,0.663,11.49,-11.723,5.31,18.735,,0,1,1
Haiti,HTI,1996,0.42,0.265,0.236,0.285,0.142,1.0,0.814,-2.043,0.083,0.5,0.357,0.626,0.292,0.828,0.82,0.838,0.778,0.568,0.141,-1.235,0,0,0,0.5,,,0,0,7,-0.667,1.039,,0,7000,-1.3873907327652,-0.998445451259613,-1.1732771396637,-0.756698846817017,10255215964.9598,1330.54039885269,7707557,20.5835962145112,9.1880098802986,15.70115,0.141013763586083,16.1934215031315,-4.73668671245739,3.38087853067756,0.942847807917707,40.223379852938,11.3377474392856,0,,,0,0,,42.48,11,5,5,1,2,4,7,0.074,0.217,0.0,0.183,5.95,-7.025,-8.529,4.879,,0,1,0
Haiti,HTI,1997,0.437,0.276,0.249,0.293,0.148,1.0,0.876,-2.043,0.0,0.333,0.357,0.626,0.324,0.828,0.704,0.808,0.771,0.572,0.141,-1.235,0,0,0,1.0,,,0,0,7,-0.647,1.039,,0,5500,,,,,10532590219.7954,1340.99702096807,7854298,20.5590073395833,1.36214803460204,16.6545,0.11979817057364,10.2483393563704,-1.42859318409066,2.82227024636791,0.993751372688353,36.8940488093915,8.38229917561346,0,,,0,0,,47.56,8,6,6,0,0,3,6,0.017,0.21,-0.083,0.02,10.04,-0.025,5.76,-20.028,,0,0,0
Haiti,HTI,1998,0.439,0.277,0.249,0.299,0.149,1.0,0.876,-2.043,0.0,0.0,0.357,0.626,0.327,0.828,0.704,0.808,0.769,0.572,0.141,-1.235,0,0,0,1.0,,,0,0,7,-0.647,1.039,,0,5300,-1.42518937587738,-1.17352044582367,-1.16668713092804,-0.942441284656525,10762394520.9594,1344.9390395747,8002143,5.26903547042201,1.39507568107908,16.7656666666667,0.288944097337968,8.9761414610465,0.770965151911996,3.01191452828151,0.778424833674881,36.5207867041288,9.40335944777702,0,,,0,0,,41.41,11,7,7,0,0,3,6,0.002,0.093,0.0,0.0,-6.61,-15.29,-1.327,-13.808,,0,0,1
