country,year,polyarchy,liberal_democracy,participatory_democracy,deliberative_democracy,egalitarian_democracy,regime_type,physinteg,mil_constrain,mil_exec,exec_confidence,judicial_constraints,legislative_constraints,rule_of_law_vdem,public_sector_corruption,executive_corruption,corruption_index,clientelism,civil_society_participation,party_institutionalization,state_authority,coup_total_events,coup_event,coup_attempts,executive_direct_election,election_repression,voter_turnout,democracy_breakdown,democracy_transition,polity2,cs_repress,political_violence
Haiti,1977,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.773,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07
Haiti,1978,0.15,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.773,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-9,-2.383,2.07
Haiti,1979,0.151,0.033,0.045,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.819,0.109,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.383,2.07
Haiti,1980,0.148,0.033,0.048,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.824,0.117,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.383,2.07
Haiti,1981,0.149,0.032,0.048,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.824,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07
Haiti,1982,0.149,0.033,0.048,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.059,0.045,0.737,0.936,0.87,0.824,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07
Haiti,1983,0.114,0.021,0.045,0.037,0.038,0.0,0.037,-0.454,0.25,0.0,0.034,0.056,0.045,0.737,0.936,0.87,0.824,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07
Haiti,1984,0.146,0.031,0.049,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.058,0.045,0.737,0.936,0.871,0.802,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07
Haiti,1985,0.151,0.033,0.066,0.043,0.043,0.0,0.037,-0.454,0.25,0.0,0.034,0.058,0.045,0.737,0.936,0.871,0.799,0.132,0.117,-0.492,0,0,0,1.0,,,0,0,-8,-2.008,2.07
Haiti,1986,0.117,0.026,0.082,0.043,0.04,0.0,0.048,-0.454,0.75,0.0,0.041,0.073,0.05,0.737,0.936,0.871,0.803,0.356,0.101,-0.588,1,1,1,0.0,,,0,0,0,-1.835,2.07
Haiti,1987,0.19,0.068,0.106,0.09,0.052,1.0,0.421,-0.454,0.75,0.0,0.179,,0.126,0.828,0.89,0.85,0.806,0.499,,-1.821,0,0,0,0.0,,,0,0,0,-1.555,1.68
Haiti,1988,0.257,0.094,0.117,0.116,0.074,1.0,0.421,-0.454,0.25,0.0,0.179,0.26,0.12,0.828,0.89,0.85,0.771,0.499,0.132,-1.821,2,2,2,0.0,,,0,0,0,-1.555,1.68
Haiti,1989,0.202,0.068,0.102,0.101,0.062,0.0,0.431,-0.454,0.75,0.0,0.179,,0.12,0.828,0.89,0.85,0.771,0.499,,-1.528,0,0,2,0.0,,,0,0,0,-1.555,1.68
Haiti,1990,0.197,0.073,0.101,0.138,0.067,1.0,0.537,-0.454,0.75,0.333,0.173,0.389,0.127,0.828,0.89,0.851,0.786,0.569,0.152,-1.528,0,0,0,0.0,,,0,0,0,-1.555,1.68
Haiti,1991,0.324,0.159,0.19,0.18,0.106,1.0,0.581,-0.454,0.188,0.667,0.167,0.46,0.153,0.828,0.89,0.855,0.791,0.569,0.147,-1.528,1,1,2,0.0,,,0,0,-7,-1.555,1.68
Haiti,1992,0.175,0.075,0.087,0.122,0.057,0.0,0.437,-0.454,0.75,0.333,0.091,0.324,0.089,0.828,0.82,0.838,0.775,0.473,0.165,-1.836,0,0,0,0.0,,,0,0,-7,-1.693,1.68
Haiti,1993,0.203,0.081,0.093,0.112,0.064,0.0,0.437,-0.454,0.208,0.5,0.091,0.324,0.089,0.828,0.82,0.838,0.749,0.473,0.165,-1.836,0,0,0,0.5,,,0,0,-7,-1.693,1.68
Haiti,1994,0.227,0.098,0.095,0.129,0.072,0.0,0.46,-0.454,0.188,0.5,0.112,0.388,0.101,0.828,0.82,0.838,0.757,0.458,0.162,-1.836,0,0,0,0.5,,,0,0,6,-1.513,1.639
Haiti,1995,0.346,0.229,0.167,0.218,0.119,1.0,0.814,-1.013,0.083,0.5,0.346,0.626,0.291,0.828,0.82,0.838,0.782,0.537,0.141,-1.235,0,0,0,0.5,,,0,0,6,-0.85,1.039
Haiti,1996,0.42,0.265,0.236,0.285,0.142,1.0,0.814,-2.043,0.083,0.5,0.357,0.626,0.292,0.828,0.82,0.838,0.778,0.568,0.141,-1.235,0,0,0,0.5,,,0,0,7,-0.667,1.039
Haiti,1997,0.437,0.276,0.249,0.293,0.148,1.0,0.876,-2.043,0.0,0.333,0.357,0.626,0.324,0.828,0.704,0.808,0.771,0.572,0.141,-1.235,0,0,0,1.0,,,0,0,7,-0.647,1.039
Haiti,1998,0.439,0.277,0.249,0.299,0.149,1.0,0.876,-2.043,0.0,0.0,0.357,0.626,0.327,0.828,0.704,0.808,0.769,0.572,0.141,-1.235,0,0,0,1.0,,,0,0,7,-0.647,1.039
Haiti,1999,0.439,0.269,0.249,0.299,0.149,1.0,0.876,-2.043,0.0,0.5,0.357,0.563,0.327,0.828,0.704,0.808,0.769,0.572,0.141,-1.063,0,0,0,0.5,,,0,0,3,-0.647,1.039
Haiti,2000,0.432,0.268,0.247,0.294,0.146,1.0,0.876,-2.043,0.0,0.667,0.357,0.634,0.302,0.828,0.704,0.808,0.809,0.572,0.141,-0.95,0,0,0,0.5,,,0,0,-2,-0.647,1.271
Haiti,2001,0.411,0.258,0.237,0.284,0.139,1.0,0.852,-2.043,0.0,0.5,0.357,0.634,0.277,0.828,0.787,0.83,0.834,0.494,0.141,-0.95,0,0,0,0.5,,,0,0,-2,-1.085,1.271
Haiti,2002,0.409,0.254,0.236,0.283,0.138,1.0,0.808,-2.043,0.0,0.5,0.357,0.634,0.279,0.828,0.787,0.83,0.834,0.439,0.141,-0.95,0,0,0,0.5,,,0,0,-2,-1.699,1.314
Haiti,2003,0.406,0.248,0.237,0.28,0.136,1.0,0.781,-2.043,0.0,0.667,0.357,0.634,0.266,0.828,0.787,0.83,0.834,0.439,0.141,-0.95,0,0,0,0.5,,,0,0,-2,-1.699,1.314
Haiti,2004,0.243,0.1,0.164,0.208,0.08,1.0,0.716,-2.043,0.0,0.667,0.173,0.589,0.182,0.828,0.787,0.819,0.805,0.552,0.162,-0.937,1,0,0,0.0,,,0,0,0,-0.817,1.692
Haiti,2005,0.237,0.086,0.155,0.205,0.075,0.0,0.653,-2.043,0.053,0.5,0.176,,0.148,0.815,0.828,0.83,0.799,0.7,,-0.937,0,0,0,0.0,,,0,0,3,-0.293,1.627
Haiti,2006,0.368,0.196,0.214,0.264,0.113,1.0,0.689,-2.043,0.053,0.5,0.279,0.704,0.198,0.815,0.748,0.788,0.781,0.7,0.165,-1.827,0,0,0,0.5,,,0,0,5,-0.293,1.178
Haiti,2007,0.446,0.285,0.25,0.302,0.135,1.0,0.796,-2.043,0.053,0.5,0.357,0.795,0.217,0.815,0.748,0.832,0.779,0.7,0.165,-1.643,0,0,0,0.5,,,0,0,5,-0.293,0.917
Haiti,2008,0.447,0.283,0.251,0.302,0.136,1.0,0.796,-2.043,0.053,0.5,0.347,0.795,0.219,0.815,0.748,0.832,0.779,0.7,0.165,-1.643,0,0,0,0.5,,,0,0,5,-0.293,0.917
Haiti,2009,0.441,0.278,0.246,0.299,0.133,1.0,0.796,-2.043,0.053,0.5,0.336,0.795,0.214,0.815,0.748,0.832,0.779,0.7,0.165,-1.643,,0,0,0.5,,,0,0,5,-0.293,0.917
Haiti,2010,0.434,0.257,0.25,0.296,0.131,1.0,0.796,-2.043,0.053,0.5,0.189,0.795,0.175,0.815,0.748,0.845,0.79,0.7,0.161,-1.813,,0,0,0.5,,,0,0,0,-0.293,0.917
Haiti,2011,0.418,0.249,0.241,0.288,0.126,1.0,0.746,-2.043,0.053,0.5,0.213,0.779,0.175,0.815,0.782,0.853,0.821,0.7,0.16,-1.135,,0,0,0.5,,,0,0,0,-0.293,0.917
Haiti,2012,0.427,0.254,0.246,0.293,0.129,1.0,0.767,-2.043,0.053,0.5,0.215,0.779,0.174,0.815,0.83,0.851,0.812,0.7,0.163,-0.822,,0,0,0.5,,,0,0,0,-0.293,0.917
Haiti,2013,0.424,0.246,0.244,0.266,0.127,1.0,0.727,-2.043,0.062,0.5,0.189,0.779,0.174,0.815,0.752,0.832,0.812,0.7,0.19,-0.822,,0,0,0.5,,,0,0,0,-0.293,0.917
Haiti,2014,0.424,0.246,0.244,0.266,0.127,1.0,0.727,-1.697,0.062,0.5,0.189,0.779,0.169,0.815,0.752,0.848,0.812,0.7,0.163,-0.771,,0,0,0.5,,,0,0,0,-0.293,0.917
Haiti,2015,0.403,0.226,0.235,0.258,0.12,1.0,0.727,-1.697,0.062,0.333,0.189,0.684,0.166,0.815,0.752,0.858,0.824,0.7,0.163,-0.771,,0,0,0.5,,,0,0,0,-0.293,1.163
Haiti,2016,0.394,0.237,0.231,0.254,0.118,1.0,0.743,-1.697,0.062,0.5,0.181,0.794,0.173,0.815,0.752,0.834,0.838,0.7,0.163,-0.771,,0,0,0.5,,,0,0,5,-0.293,1.163
Haiti,2017,0.404,0.235,0.234,0.257,0.12,1.0,0.673,-1.697,0.062,0.5,0.207,0.794,0.166,0.815,0.752,0.85,0.809,0.7,0.171,-1.047,,0,0,0.5,,,0,0,5,-0.293,1.248
Haiti,2018,0.411,0.24,0.24,0.263,0.117,1.0,0.626,-1.697,0.067,0.5,0.234,0.803,0.145,0.847,0.89,0.893,0.839,0.723,0.188,-1.047,,0,0,0.5,,,0,0,5,-0.293,1.279
Haiti,2019,0.403,0.231,0.217,0.244,0.114,1.0,0.632,-1.697,0.077,0.5,0.2,0.783,0.13,0.816,0.89,0.885,0.839,0.691,0.188,-1.047,,0,0,0.5,,,0,0,,-0.617,1.279
Haiti,2020,0.371,0.216,0.146,0.253,0.108,1.0,0.632,-1.697,0.062,0.333,0.207,0.765,0.147,0.675,0.89,0.848,0.821,0.677,0.188,-1.107,,0,0,0.5,,,0,0,,0.076,1.279
Haiti,2021,0.302,0.189,0.175,0.237,0.085,1.0,0.659,-1.271,0.0,0.0,0.192,0.771,0.134,0.675,0.89,0.862,0.833,0.695,0.188,-1.515,,0,0,0.0,,,,,,0.22,2.655
Haiti,2022,0.213,0.143,0.097,0.203,0.063,0.0,0.659,-1.271,0.0,0.0,0.161,0.758,0.131,0.675,0.769,0.833,0.833,0.684,0.188,-1.515,,0,0,0.0,,,,,,0.091,2.474
Haiti,2023,0.211,0.068,0.097,0.194,0.059,0.0,0.659,-1.986,0.0,0.0,0.146,,0.125,0.675,0.809,0.774,0.833,0.748,,-1.515,,0,0,0.0,,,,,,0.091,2.474
Haiti,2024,0.218,0.079,0.099,0.196,0.06,0.0,0.659,-1.268,0.062,0.333,0.243,0.598,0.155,0.675,0.809,0.774,0.847,0.748,,-1.515,,0,0,0.0,,,,,,0.091,1.04
Honduras,1960,0.18,0.089,0.154,0.166,0.093,0.0,0.293,0.357,0.375,0.667,0.338,0.206,0.208,0.856,0.8,0.83,0.866,0.453,,-2.733,0,0,0,0.0,,,0,0,-1,-0.388,-1.777
Honduras,1961,0.18,0.088,0.154,0.166,0.093,0.0,0.293,0.357,0.375,0.667,0.338,0.206,0.208,0.856,0.8,0.83,0.866,0.453,,-2.733,0,0,0,0.0,,,0,0,-1,-0.388,-1.777
Honduras,1962,0.18,0.088,0.154,0.166,0.093,0.0,0.293,0.357,0.375,0.667,0.338,0.206,0.208,0.856,0.8,0.83,0.866,0.453,,-2.733,0,0,0,0.0,,,0,0,-1,-0.388,-1.777
Honduras,1963,0.176,0.078,0.152,0.14,0.076,0.0,0.174,0.357,0.875,0.667,0.317,0.206,0.177,0.856,0.8,0.83,0.866,0.31,,-2.733,1,1,1,0.0,,,1,-1,-1,-0.388,-1.227
Honduras,1964,0.137,0.058,0.131,0.049,0.045,0.0,0.096,0.357,0.875,0.667,0.252,,0.133,0.856,0.814,0.835,0.866,0.198,,-2.733,0,0,0,0.0,,,1,0,-1,-1.712,-1.794
Honduras,1965,0.149,0.058,0.134,0.052,0.047,1.0,0.096,0.357,0.375,0.667,0.229,0.194,0.126,0.856,0.814,0.835,0.908,0.198,,-2.733,0,0,0,0.0,,,1,0,-1,-1.712,-1.794
Honduras,1966,0.14,0.056,0.132,0.05,0.045,0.0,0.096,0.357,0.375,0.667,0.229,0.194,0.126,0.856,0.814,0.835,0.907,0.198,,-2.733,0,0,0,0.0,,,1,0,-1,-1.712,-2.06
Honduras,1967,0.14,0.056,0.132,0.05,0.045,0.0,0.096,0.357,0.375,0.667,0.229,0.194,0.123,0.856,0.814,0.835,0.907,0.198,,-2.733,0,0,0,0.0,,,1,0,-1,-1.712,-2.06
Honduras,1968,0.14,0.055,0.132,0.05,0.045,0.0,0.096,0.357,0.375,0.667,0.229,0.194,0.123,0.856,0.814,0.835,0.907,0.198,,-2.733,0,0,0,0.0,,,1,0,-1,-1.712,-2.477
Honduras,1969,0.14,0.055,0.132,0.05,0.045,0.0,0.096,0.357,0.375,0.667,0.229,0.194,0.123,0.856,0.814,0.835,0.907,0.198,,-2.733,0,0,0,0.0,,,1,0,-1,-1.712,-2.477
Honduras,1970,0.141,0.054,0.133,0.071,0.046,0.0,0.096,0.357,0.375,0.667,0.229,0.194,0.123,0.856,0.814,0.835,0.907,0.198,,-2.733,0,0,0,0.0,,,1,0,-1,-1.712,-1.797
Honduras,1971,0.244,0.095,0.163,0.101,0.067,1.0,0.096,0.357,0.375,0.667,0.252,0.194,0.136,0.856,0.814,0.835,0.896,0.198,0.542,-2.733,0,0,0,1.0,,,1,1,0,-1.712,-1.797
Honduras,1972,0.252,0.108,0.166,0.105,0.069,1.0,0.096,0.357,1.0,0.667,0.327,0.19,0.149,0.856,0.814,0.835,0.892,0.198,0.435,-2.733,1,1,1,0.0,,,2,-1,-1,-1.712,-1.797
Honduras,1973,0.141,0.062,0.133,0.069,0.046,0.0,0.096,0.357,0.875,0.667,0.314,,0.144,0.856,0.814,0.835,0.892,0.198,,-2.733,0,0,0,0.0,,,2,0,-1,-1.712,-1.797
Honduras,1974,0.141,0.062,0.133,0.069,0.046,0.0,0.096,0.357,0.875,0.667,0.314,,0.144,0.856,0.814,0.835,0.892,0.198,,-2.733,0,0,0,0.0,,,2,0,-1,-1.712,-1.797
Honduras,1975,0.141,0.062,0.133,0.066,0.046,0.0,0.096,0.357,1.0,0.667,0.314,,0.144,0.856,0.814,0.835,0.892,0.198,,-2.733,1,1,1,0.0,,,2,0,-1,-1.712,-1.797
Honduras,1976,0.141,0.063,0.133,0.066,0.046,0.0,0.096,0.357,0.875,0.667,0.314,,0.144,0.856,0.814,0.835,0.892,0.198,,-2.733,0,0,0,0.0,,,2,0,-1,-1.712,-1.797
Honduras,1977,0.139,0.063,0.132,0.066,0.046,0.0,0.096,0.357,0.875,0.667,0.314,,0.144,0.856,0.814,0.835,0.892,0.198,,-2.733,0,0,1,0.0,,,2,0,-1,-1.712,-1.797
Honduras,1978,0.138,0.056,0.132,0.066,0.045,0.0,0.088,0.357,0.875,0.667,0.237,,0.129,0.856,0.814,0.835,0.892,0.16,,-2.733,1,1,1,0.0,,,2,0,-1,-2.416,-1.797
Honduras,1979,0.14,0.055,0.125,0.072,0.046,0.0,0.073,0.357,0.875,0.667,0.237,,0.129,0.856,0.814,0.835,0.892,0.115,,-2.733,0,0,0,0.0,,,2,0,-1,-2.416,-1.797
Honduras,1980,0.175,0.075,0.138,0.114,0.053,0.0,0.229,0.357,0.875,0.667,0.312,0.199,0.161,0.856,0.814,0.835,0.898,0.184,,-2.733,0,0,0,0.0,,,2,0,1,-2.416,-1.365
Honduras,1981,0.188,0.095,0.144,0.129,0.06,1.0,0.229,0.357,0.9,0.667,0.407,0.199,0.199,0.856,0.814,0.835,0.89,0.184,0.533,-2.733,0,0,0,0.0,,,2,0,4,-2.416,-1.023
Honduras,1982,0.371,0.171,0.161,0.163,0.139,1.0,0.229,0.357,0.4,0.667,0.469,0.13,0.236,0.82,0.814,0.852,0.886,0.184,0.533,-2.733,0,0,0,1.0,,,2,1,6,-2.416,-1.023
Honduras,1983,0.398,0.187,0.183,0.171,0.146,1.0,0.192,0.357,0.3,0.667,0.488,0.188,0.248,0.805,0.814,0.848,0.886,0.293,0.533,-2.733,0,0,0,1.0,,,2,0,6,-0.651,-1.023
Honduras,1984,0.398,0.187,0.184,0.171,0.146,1.0,0.192,0.357,0.3,0.667,0.488,0.188,0.248,0.805,0.814,0.848,0.886,0.293,0.533,-2.733,0,0,0,1.0,,,2,0,6,-0.651,-1.389
Honduras,1985,0.403,0.19,0.192,0.171,0.148,1.0,0.201,0.357,0.3,0.667,0.488,0.188,0.248,0.805,0.814,0.848,0.886,0.293,0.533,-2.733,0,0,0,1.0,,,2,0,5,-0.651,-1.934
Honduras,1986,0.4,0.194,0.199,0.222,0.148,1.0,0.221,0.357,0.3,0.667,0.488,0.188,0.254,0.805,0.814,0.848,0.882,0.337,0.533,-2.733,0,0,0,1.0,,,2,0,5,-0.651,-1.934
Honduras,1987,0.404,0.194,0.201,0.241,0.149,1.0,0.221,0.357,0.3,0.667,0.488,0.188,0.254,0.805,0.814,0.848,0.882,0.344,0.533,-2.733,0,0,0,1.0,,,2,0,5,-0.392,-1.934
Honduras,1988,0.404,0.197,0.21,0.241,0.149,1.0,0.221,0.357,0.3,0.667,0.488,0.188,0.262,0.805,0.814,0.848,0.882,0.344,0.533,-2.733,0,0,0,1.0,,,2,0,5,-0.392,-1.934
Honduras,1989,0.407,0.2,0.221,0.242,0.15,1.0,0.221,0.357,0.3,0.667,0.488,0.188,0.256,0.805,0.814,0.848,0.882,0.371,0.533,-2.733,0,0,0,1.0,,,2,0,6,-0.392,-1.934
Honduras,1990,0.482,0.258,0.252,0.257,0.181,1.0,0.449,0.357,0.3,0.667,0.597,0.188,0.283,0.805,0.814,0.848,0.882,0.674,0.535,-2.733,0,0,0,1.0,,,2,0,6,-0.085,-1.979
Honduras,1991,0.491,0.264,0.259,0.283,0.184,1.0,0.514,0.357,0.3,0.667,0.597,0.188,0.288,0.805,0.832,0.853,0.882,0.674,0.535,-2.733,0,0,0,1.0,,,2,0,6,-0.085,-1.979
Honduras,1992,0.491,0.265,0.259,0.334,0.188,1.0,0.548,0.357,0.3,0.667,0.605,0.188,0.286,0.805,0.832,0.853,0.882,0.674,0.535,-2.733,0,0,0,1.0,,,2,0,6,-0.085,-1.979
Honduras,1993,0.491,0.26,0.259,0.342,0.188,1.0,0.548,0.357,0.3,0.667,0.589,0.188,0.282,0.805,0.832,0.853,0.883,0.674,0.535,-2.733,0,0,0,1.0,,,2,0,6,-0.085,-1.979
Honduras,1994,0.529,0.285,0.278,0.407,0.215,2.0,0.57,0.357,0.3,0.667,0.589,0.188,0.286,0.805,0.792,0.844,0.835,0.712,0.574,-2.733,0,0,0,1.0,,,2,0,6,-0.085,-1.979
Honduras,1995,0.542,0.295,0.296,0.413,0.223,2.0,0.577,0.357,0.3,0.667,0.589,0.188,0.286,0.805,0.792,0.844,0.79,0.761,0.576,-2.733,0,0,0,1.0,,,2,0,6,0.696,-1.979
Honduras,1996,0.548,0.299,0.3,0.42,0.228,2.0,0.577,0.357,0.3,0.667,0.589,0.188,0.295,0.805,0.792,0.844,0.79,0.797,0.576,-2.733,0,0,0,1.0,,,2,0,6,1.229,-1.979
Honduras,1997,0.548,0.3,0.3,0.419,0.227,2.0,0.602,0.357,0.3,0.667,0.589,0.188,0.295,0.805,0.792,0.844,0.793,0.797,0.576,-2.733,0,0,0,1.0,,,2,0,6,1.229,-1.979
Honduras,1998,0.553,0.302,0.301,0.42,0.231,2.0,0.602,0.357,0.3,0.667,0.589,0.188,0.303,0.805,0.792,0.844,0.819,0.833,0.576,-2.733,0,0,0,1.0,,,2,0,6,1.229,-1.979
Honduras,1999,0.554,0.312,0.302,0.451,0.231,2.0,0.602,0.357,0.3,0.667,0.645,0.188,0.315,0.805,0.792,0.844,0.847,0.833,0.549,-2.733,0,0,1,1.0,,,2,0,7,1.229,-1.979
Honduras,2000,0.554,0.324,0.337,0.418,0.233,2.0,0.602,0.357,0.3,0.667,0.645,0.256,0.329,0.805,0.772,0.839,0.847,0.833,0.549,-1.93,0,0,0,1.0,,,2,0,7,1.229,-1.979
Honduras,2001,0.554,0.326,0.337,0.419,0.233,2.0,0.662,0.357,0.3,0.667,0.645,0.256,0.329,0.805,0.772,0.839,0.845,0.833,0.549,-1.93,0,0,0,1.0,,,2,0,7,1.229,-1.979
Honduras,2002,0.557,0.327,0.338,0.407,0.238,2.0,0.662,0.357,0.3,0.667,0.645,0.256,0.325,0.805,0.788,0.844,0.805,0.833,0.568,-1.93,0,0,0,1.0,,,2,0,7,1.229,-1.979
Honduras,2003,0.567,0.334,0.345,0.413,0.238,2.0,0.685,0.357,0.3,0.667,0.645,0.256,0.325,0.805,0.788,0.844,0.805,0.853,0.568,-1.93,0,0,0,1.0,,,2,0,7,1.722,-1.979
Honduras,2004,0.567,0.334,0.345,0.413,0.238,2.0,0.685,0.357,0.3,0.667,0.645,0.256,0.325,0.805,0.788,0.844,0.805,0.853,0.568,-1.93,0,0,0,1.0,,,2,0,7,1.722,-1.979
Honduras,2005,0.562,0.33,0.341,0.409,0.237,2.0,0.685,0.357,0.292,0.667,0.645,0.256,0.325,0.805,0.788,0.844,0.807,0.853,0.568,-1.93,0,0,0,1.0,,,2,0,7,1.722,-1.979
Honduras,2006,0.521,0.316,0.317,0.42,0.227,2.0,0.724,0.357,0.292,0.667,0.672,0.256,0.341,0.805,0.788,0.844,0.812,0.853,0.568,-1.93,0,0,0,1.0,,,2,0,7,1.613,-1.979
Honduras,2007,0.524,0.315,0.319,0.415,0.227,2.0,0.724,0.357,0.292,0.667,0.68,0.256,0.341,0.805,0.796,0.845,0.821,0.853,0.568,-1.93,0,0,0,1.0,,,2,0,7,1.613,-1.979
Honduras,2008,0.52,0.319,0.317,0.405,0.228,2.0,0.72,0.357,0.292,0.667,0.68,0.302,0.341,0.805,0.796,0.845,0.825,0.853,0.559,-1.93,0,0,0,1.0,,,2,0,7,1.613,-1.979
Honduras,2009,0.441,0.278,0.281,0.262,0.173,1.0,0.498,0.357,0.375,1.0,0.615,0.491,0.289,0.805,0.796,0.845,0.84,0.738,0.559,-1.93,,1,1,1.0,,,3,-1,7,0.491,-0.007
Honduras,2010,0.402,0.235,0.26,0.318,0.158,1.0,0.589,0.357,0.292,0.667,0.603,0.251,0.278,0.822,0.788,0.847,0.842,0.766,0.556,-1.93,,0,0,1.0,,,3,1,7,0.779,-0.269
Honduras,2011,0.415,0.245,0.266,0.308,0.165,1.0,0.588,0.357,0.292,0.667,0.624,0.251,0.291,0.822,0.789,0.854,0.842,0.791,0.548,-1.93,,0,0,1.0,,,3,0,7,0.914,-0.638
Honduras,2012,0.416,0.239,0.271,0.304,0.163,1.0,0.625,0.357,0.292,0.667,0.539,0.251,0.269,0.822,0.789,0.854,0.842,0.799,0.548,-1.93,,0,0,1.0,,,3,0,7,0.949,-0.638
Honduras,2013,0.411,0.253,0.271,0.291,0.163,1.0,0.735,0.357,0.312,0.667,0.626,0.275,0.304,0.822,0.789,0.853,0.841,0.799,0.541,-1.93,,0,0,1.0,,,3,0,7,0.949,-0.638
Honduras,2014,0.428,0.267,0.277,0.281,0.166,1.0,0.735,0.357,0.312,0.667,0.626,0.308,0.312,0.822,0.789,0.853,0.839,0.792,0.499,-1.93,,0,0,1.0,,,3,0,7,0.91,-0.638
Honduras,2015,0.422,0.242,0.274,0.279,0.167,1.0,0.697,0.357,0.312,0.667,0.474,0.308,0.261,0.822,0.789,0.853,0.839,0.792,0.499,-1.93,,0,0,1.0,,,3,0,7,0.91,-0.638
Honduras,2016,0.423,0.252,0.276,0.278,0.165,1.0,0.678,0.357,0.312,0.667,0.556,0.308,0.286,0.822,0.789,0.853,0.839,0.792,0.508,-1.93,,0,0,1.0,,,3,0,7,0.91,0.112
Honduras,2017,0.412,0.241,0.268,0.27,0.162,1.0,0.612,0.357,0.286,0.667,0.523,0.305,0.276,0.807,0.789,0.838,0.837,0.78,0.443,-1.93,,0,0,1.0,,,4,-1,7,0.636,0.268
Honduras,2018,0.362,0.232,0.246,0.254,0.148,1.0,0.758,0.424,0.286,0.667,0.584,0.317,0.296,0.851,0.789,0.845,0.876,0.886,0.452,-1.93,,0,0,1.0,,,4,0,7,1.542,-1.127
Honduras,2019,0.368,0.231,0.249,0.261,0.145,1.0,0.75,0.424,0.357,0.667,0.583,0.299,0.281,0.851,0.789,0.841,0.87,0.886,0.43,-1.93,,0,0,1.0,,,4,0,,1.542,-0.96
Honduras,2020,0.372,0.232,0.249,0.252,0.145,1.0,0.765,0.631,0.4,0.667,0.582,0.308,0.295,0.851,0.735,0.828,0.873,0.886,0.444,-1.93,,0,0,1.0,,,4,0,,1.542,-0.96
Honduras,2021,0.39,0.243,0.261,0.266,0.152,1.0,0.665,0.631,0.3,0.667,0.633,0.288,0.339,0.816,0.713,0.814,0.854,0.886,0.479,-1.93,,0,0,1.0,,,,,,1.542,-0.123
Honduras,2022,0.534,0.381,0.346,0.359,0.264,2.0,0.709,0.631,0.3,0.667,0.804,0.48,0.481,0.816,0.687,0.768,0.756,0.911,0.483,-1.534,,0,0,1.0,,,,,,1.976,-0.486
Honduras,2023,0.538,0.392,0.331,0.385,0.266,2.0,0.708,0.631,0.3,0.667,0.815,0.524,0.497,0.772,0.639,0.745,0.756,0.911,0.496,-1.534,,0,0,1.0,,,,,,1.976,0.604
Honduras,2024,0.541,0.382,0.327,0.394,0.272,2.0,0.724,0.631,0.2,0.667,0.823,0.418,0.517,0.748,0.662,0.746,0.761,0.911,0.524,-1.648,,0,0,1.0,,,,,,1.976,-1.203
Jamaica,1960,0.51,0.362,0.284,0.274,0.291,2.0,0.821,1.812,0.1,0.667,0.791,0.562,0.797,0.093,0.112,0.142,0.667,0.84,0.643,-1.635,0,,,0.0,,,,,10,0.883,0.713
Jamaica,1961,0.51,0.362,0.298,0.287,0.291,2.0,0.821,1.812,0.1,0.667,0.791,0.562,0.797,0.093,0.112,0.142,0.667,0.84,0.643,-1.635,0,,,0.0,,,,,10,0.883,0.713
Jamaica,1962,0.549,0.41,0.338,0.329,0.342,2.0,0.76,1.812,0.1,0.333,0.894,0.561,0.817,0.215,0.166,0.187,0.659,0.877,0.729,-1.635,0,0,0,0.0,,,0,0,10,1.499,1.628
Jamaica,1963,0.553,0.416,0.341,0.365,0.35,2.0,0.76,1.812,0.1,0.333,0.884,0.561,0.806,0.246,0.154,0.191,0.659,0.877,0.729,-1.635,0,0,0,0.0,,,0,0,10,1.499,1.798
Jamaica,1964,0.553,0.416,0.341,0.365,0.35,2.0,0.76,1.812,0.1,0.333,0.884,0.561,0.806,0.246,0.154,0.191,0.659,0.877,0.729,-1.635,0,0,0,0.0,,,0,0,10,1.499,1.798
Jamaica,1965,0.548,0.41,0.337,0.362,0.347,2.0,0.76,1.812,0.1,0.333,0.884,0.561,0.806,0.246,0.154,0.191,0.659,0.877,0.729,-1.635,0,0,0,0.0,,,0,0,10,1.499,1.798
