country_name,ccode,country_text_id,e_regionpol_6C,year,e_gdppc,e_polity2,e_pt_coup,e_pt_coup_attempts,v2regendtype,v2csreprss,v2caviol,v2x_regime,v2x_clphy,v2cagenmob,v2x_polyarchy,v2stcritapparm,v2x_ex_confidence,v2x_ex_direlect,v2x_ex_military,v2x_ex_party
Jamaica,51,JAM,2,1998,15.342,9,0,0,13,2.482,0.555,2,0.852,-1.303,0.678,1.812,0.333,0,0.1,0.1
Jamaica,51,JAM,2,1999,15.359,9,0,0,13,2.482,0.555,2,0.852,-1.417,0.678,1.812,0.333,0,0.1,0.1
Jamaica,51,JAM,2,2000,15.414,9,0,0,13,2.482,0.248,2,0.852,-1.868,0.683,1.812,0.333,0,0.1,0.1
Jamaica,51,JAM,2,2001,15.503,9,0,0,13,2.482,0.326,2,0.852,-1.868,0.683,1.812,0.333,0,0.1,0.1
Jamaica,51,JAM,2,2002,15.739,9,0,0,13,2.482,-0.044,2,0.852,-1.868,0.706,1.812,0.333,0,0.1,0.1
Jamaica,51,JAM,2,2003,16.065,9,0,0,13,2.482,-0.044,2,0.852,-1.868,0.751,1.812,0.333,0,0.1,0.1
Jamaica,51,JAM,2,2004,16.298,9,0,0,13,2.482,-0.044,2,0.852,-1.868,0.751,1.812,0.333,0,0.1,0.1
Jamaica,51,JAM,2,2005,16.526,9,0,0,13,2.482,-0.044,2,0.852,-1.868,0.756,1.812,0.333,0,0.111,0.167
Jamaica,51,JAM,2,2006,16.813,9,0,0,13,2.482,-0.044,2,0.852,-1.868,0.763,1.812,0.333,0,0.111,0.167
Jamaica,51,JAM,2,2007,16.952,9,0,0,13,2.482,-0.044,2,0.852,-1.868,0.767,1.812,0.333,0,0.111,0.167
Jamaica,51,JAM,2,2008,16.868,9,0,0,13,2.482,-0.044,2,0.852,-1.868,0.776,1.812,0.333,0,0.111,0.167
Jamaica,51,JAM,2,2009,16.643,9,0,0,13,2.482,-0.044,2,0.852,-1.868,0.776,1.812,0.333,0,0.111,0.167
Jamaica,51,JAM,2,2010,16.511,9,0,0,13,2.482,-0.401,2,0.859,-1.868,0.776,1.812,0.333,0,0.111,0.167
Jamaica,51,JAM,2,2011,16.478,9,0,0,13,2.482,-0.463,2,0.859,-1.868,0.773,1.812,0.333,0,0.111,0.167
Jamaica,51,JAM,2,2012,16.363,9,0,0,13,2.482,-0.463,2,0.859,-1.868,0.785,1.812,0.333,0,0.111,0.167
Jamaica,51,JAM,2,2013,16.295,9,0,0,13,2.371,-0.463,2,0.85,-1.868,0.801,1.812,0.333,0,0.083,0.167
Jamaica,51,JAM,2,2014,16.182,9,0,0,13,2.371,-0.463,2,0.85,-1.868,0.801,1.812,0.333,0,0.083,0.167
Jamaica,51,JAM,2,2015,15.977,9,0,0,13,2.371,-0.463,2,0.85,-1.868,0.801,1.812,0.333,0,0.083,0.167
Jamaica,51,JAM,2,2016,16.082,9,0,0,13,2.371,-0.463,2,0.85,-1.868,0.809,1.812,0.333,0,0.083,0.167
Jamaica,51,JAM,2,2017,16.449,9,0,0,13,2.371,-0.463,2,0.858,-1.868,0.815,1.812,0.333,0,0.1,0.3
Jamaica,51,JAM,2,2018,16.651,9,0,0,13,2.371,-0.463,2,0.858,-1.868,0.811,1.812,0.333,0,0.1,0.2
Jamaica,51,JAM,2,2019,16.689,NA,0,0,13,2.371,-0.463,3,0.887,-1.207,0.814,1.812,0.333,0,0.1,0.2
Jamaica,51,JAM,2,2020,NA,NA,0,0,13,2.371,-0.463,2,0.887,-1.109,0.814,1.812,0.333,0,0.125,0.125
Jamaica,51,JAM,2,2021,NA,NA,0,0,13,2.371,-0.463,2,0.858,-1.693,0.806,1.421,0.333,0,0.125,0.25
Jamaica,51,JAM,2,2022,NA,NA,0,0,13,2.371,-0.48,2,0.882,-1.358,0.803,1.843,0.333,0,0.125,0.25
Jamaica,51,JAM,2,2023,NA,NA,0,0,13,2.371,-0.66,2,0.815,-1.679,0.803,1.432,0.333,0,0.125,0.125
Jamaica,51,JAM,2,2024,NA,NA,0,0,NA,2.371,-0.66,3,0.815,-2.357,0.803,1.432,0.333,0,0.125,0.25
Trinidad and Tobago,52,TTO,2,1990,27.842,8,0,0,13,2.121,0.072,2,0.936,-1.629,0.73,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1991,27.825,8,0,0,13,2.121,-2.192,2,0.936,-1.629,0.746,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1992,28.44,8,0,0,13,2.121,-2.192,2,0.936,-1.629,0.765,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1993,28.262,8,0,0,13,2.121,-2.192,2,0.936,-1.629,0.765,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1994,28.502,8,0,0,13,2.121,-2.192,2,0.936,-1.629,0.765,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1995,29.426,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.76,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1996,30.73,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.759,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1997,32.517,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.759,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1998,34.652,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.759,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,1999,37.547,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.759,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,2000,40.676,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.767,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,2001,43.034,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.731,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,2002,46.391,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.746,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,2003,51.699,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.758,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,2004,56.55,9,0,0,13,2.121,-2.192,2,0.936,-1.629,0.758,1.344,0.333,0,0,0.2
Trinidad and Tobago,52,TTO,2,2005,61.529,9,0,0,13,2.121,-2.192,3,0.936,-1.629,0.759,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2006,67.198,9,0,0,13,2.121,-2.192,3,0.936,-1.629,0.763,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2007,71.067,9,0,0,13,2.121,-2.192,3,0.936,-1.629,0.76,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2008,73.279,9,0,0,13,2.121,-2.192,3,0.936,-1.629,0.764,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2009,71.465,9,0,0,13,2.121,-2.192,3,0.936,-1.629,0.764,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2010,72.458,9,0,0,13,2.121,-2.192,3,0.942,-0.966,0.775,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2011,73.538,9,0,0,13,2.121,-2.192,3,0.942,-1.641,0.78,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2012,74.369,9,0,0,13,2.121,-2.192,3,0.942,-1.641,0.78,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2013,74.866,9,0,0,13,2.121,-2.192,3,0.96,-1.641,0.746,1.344,0.333,0,0,0.167
Trinidad and Tobago,52,TTO,2,2014,74.036,9,0,0,13,2.121,-2.192,3,0.96,-0.945,0.746,1.344,0.333,0,0,0.167
Trinidad and Tobago,52,TTO,2,2015,71.975,9,0,0,13,2.121,-2.192,3,0.96,-1.776,0.764,1.344,0.333,0,0,0.167
Trinidad and Tobago,52,TTO,2,2016,69.105,9,0,0,13,2.121,-2.192,3,0.96,-1.776,0.754,1.344,0.333,0,0,0.167
Trinidad and Tobago,52,TTO,2,2017,67.149,9,0,0,13,2.121,-2.192,3,0.944,-1.776,0.75,1.344,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2018,66.261,9,0,0,13,2.121,-2.192,3,0.944,-1.776,0.744,1.579,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2019,65.763,NA,0,0,13,2.121,-2.192,3,0.944,-1.776,0.75,1.579,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2020,NA,NA,0,0,13,2.121,-2.192,3,0.919,-2.773,0.753,1.401,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2021,NA,NA,0,0,13,2.587,-2.192,2,0.919,-0.669,0.77,1.401,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2022,NA,NA,0,0,13,1.846,-1.767,2,0.89,-0.669,0.755,1.401,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2023,NA,NA,0,0,13,1.846,-1.767,2,0.89,-1.996,0.755,1.401,0.333,0,0,0.25
Trinidad and Tobago,52,TTO,2,2024,NA,NA,0,0,NA,1.846,-1.767,2,0.89,-2.217,0.755,1.401,0.333,0,0,0.25
Barbados,53,BRB,2,1990,33.97,NA,0,0,13,2.656,-2.588,2,0.92,-1.364,0.745,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1991,33.575,NA,0,0,13,2.656,-2.588,2,0.92,-0.138,0.76,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1992,32.767,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.76,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1993,32.914,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.76,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1994,33.645,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.763,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1995,34.554,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.767,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1996,35.909,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.767,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1997,37.058,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.767,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1998,37.666,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.767,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,1999,38.054,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.77,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,2000,38.427,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.769,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,2001,37.827,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.769,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,2002,37.471,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.769,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,2003,37.642,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.767,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,2004,37.889,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.765,1.221,0.667,0,0,0.167
Barbados,53,BRB,2,2005,38.552,NA,0,0,13,2.656,-2.588,2,0.92,-1.64,0.765,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2006,39.273,NA,0,0,13,2.656,-2.588,2,0.895,-1.328,0.765,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2007,39.641,NA,0,0,13,2.656,-2.588,2,0.92,-1.651,0.765,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2008,39.193,NA,0,0,13,2.656,-2.588,2,0.92,-1.651,0.782,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2009,37.843,NA,0,0,13,2.656,-2.588,2,0.92,-1.651,0.783,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2010,36.574,NA,0,0,13,2.656,-2.588,2,0.92,-1.651,0.783,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2011,35.282,NA,0,0,13,2.656,-2.588,2,0.92,-1.651,0.783,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2012,34.317,NA,0,0,13,2.656,-2.588,2,0.92,-1.651,0.783,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2013,33.617,NA,0,0,13,2.656,-2.588,2,0.92,-1.33,0.779,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2014,33.362,NA,0,0,13,2.656,-2.588,2,0.896,-1.029,0.779,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2015,33.317,NA,0,0,13,2.333,-2.588,3,0.939,-1.029,0.777,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2016,33.941,NA,0,0,13,2.333,-2.588,3,0.939,-0.599,0.777,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2017,35.407,NA,0,0,13,2.333,-2.588,3,0.939,0.189,0.774,1.221,0.667,0,0,0.357
Barbados,53,BRB,2,2018,36.324,NA,0,0,13,1.675,-2.588,3,0.903,-0.219,0.776,1.221,0.667,0,0,0.333
Barbados,53,BRB,2,2019,37.336,NA,0,0,13,2.207,-2.588,3,0.903,-1.647,0.789,1.221,0.667,0,0,0.25
Barbados,53,BRB,2,2020,NA,NA,0,0,13,2.207,-2.588,3,0.937,-1.343,0.801,1.221,0.667,0,0,0.333
Barbados,53,BRB,2,2021,NA,NA,0,0,13,2.207,-2.588,3,0.937,-0.737,0.795,1.221,0.667,0,0,0.25
Barbados,53,BRB,2,2022,NA,NA,0,0,13,2.207,-2.588,3,0.937,-1.476,0.793,1.221,0.667,0,0,0.25
Barbados,53,BRB,2,2023,NA,NA,0,0,13,2.207,-2.588,3,0.937,-0.98,0.792,1.221,0.667,0,0,0.25
Barbados,53,BRB,2,2024,NA,NA,0,0,NA,2.207,-2.588,3,0.937,-0.98,0.786,1.221,0.667,0,0,0.25
Cuba,40,CUB,2,1990,13.578,-7,0,0,13,-1.508,0.189,0,0.549,2.311,0.071,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1991,12.213,-7,0,0,13,-1.508,0.189,0,0.549,2.311,0.071,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1992,10.847,-7,0,0,13,-1.508,0.189,0,0.549,1.734,0.071,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1993,9.721,-7,0,0,13,-1.508,0.189,0,0.549,2.234,0.103,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1994,9.444,-7,0,0,13,-1.508,0.189,0,0.549,2.234,0.108,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1995,9.585,-7,0,0,13,-1.508,0.189,0,0.549,2.234,0.108,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1996,9.968,-7,0,0,13,-1.508,0.189,0,0.549,2.234,0.108,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1997,10.258,-7,0,0,13,-1.508,-0.341,0,0.549,2.234,0.108,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1998,10.481,-7,0,0,13,-1.508,-0.341,0,0.549,2.234,0.113,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,1999,10.884,-7,0,0,13,-1.508,-0.341,0,0.549,2.234,0.113,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,2000,11.441,-7,0,0,13,-1.508,-0.341,0,0.549,2.234,0.114,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,2001,11.87,-7,0,0,13,-1.508,-0.341,0,0.549,2.234,0.114,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,2002,12.187,-7,0,0,13,-1.508,-0.341,0,0.549,2.234,0.114,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,2003,12.514,-7,0,0,13,-1.508,-0.341,0,0.549,2.234,0.114,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,2004,12.845,-7,0,0,13,-1.508,-0.341,0,0.549,2.234,0.114,-1.918,0,0,0.125,0.5
Cuba,40,CUB,2,2005,13.438,-7,0,0,13,-1.508,-0.341,0,0.56,2.234,0.113,-1.918,0,0,0.167,0.5
Cuba,40,CUB,2,2006,14.325,-7,0,0,13,-1.508,-0.341,0,0.56,1.856,0.114,-1.918,0,0,0.167,0.5
Cuba,40,CUB,2,2007,15.078,-7,0,0,13,-1.508,-0.341,0,0.56,1.856,0.114,-1.918,0,0,0.167,0.5
Cuba,40,CUB,2,2008,15.719,-7,0,0,13,-1.305,-0.341,0,0.526,1.856,0.105,-1.918,0,0,0.167,0.5
Cuba,40,CUB,2,2009,16.278,-7,0,0,13,-1.305,-0.341,0,0.561,1.856,0.167,-1.918,0,0,0.167,0.5
Cuba,40,CUB,2,2010,16.777,-7,0,0,13,-1.305,-0.808,0,0.601,1.626,0.167,-1.918,0,0,0.167,0.5
Cuba,40,CUB,2,2011,17.247,-7,0,0,13,-1.305,-0.808,0,0.582,1.626,0.167,-1.918,0,0,0.167,0.5
Cuba,40,CUB,2,2012,17.683,-7,0,0,13,-1.305,-0.808,0,0.601,1.626,0.167,-1.918,0,0,0.167,0.5
Cuba,40,CUB,2,2013,18.014,-7,0,0,13,-1.357,-0.808,0,0.609,1.626,0.169,-1.918,0,0,0.167,0.611
Cuba,40,CUB,2,2014,18.066,-7,0,0,13,-1.548,-0.808,0,0.609,1.064,0.169,-1.918,0,0,0.167,0.611
Cuba,40,CUB,2,2015,18.479,-7,0,0,13,-1.548,-0.808,0,0.609,1.064,0.169,-1.918,0,0,0.167,0.611
Cuba,40,CUB,2,2016,19.096,-7,0,0,13,-1.465,-0.808,0,0.529,1.064,0.171,-1.918,0,0,0.188,0.625
Cuba,40,CUB,2,2017,19.482,-7,0,0,13,-1.465,-0.808,0,0.617,1.064,0.17,-1.918,0,0,0.188,0.625
Cuba,40,CUB,2,2018,19.706,-5,0,0,13,-1.465,-0.808,0,0.544,1.064,0.177,-1.918,0,0,0.188,0.75
Cuba,40,CUB,2,2019,19.759,NA,0,0,13,-1.151,-0.808,0,0.523,1.064,0.181,-1.684,0,0,0.312,0.75
Cuba,40,CUB,2,2020,NA,NA,0,0,13,-1.537,-1.124,0,0.537,1.033,0.179,-1.984,0,0,0.312,0.75
Cuba,40,CUB,2,2021,NA,NA,0,0,13,-2.088,-0.095,0,0.436,1.086,0.179,-2.021,0,0,0.25,0.75
Cuba,40,CUB,2,2022,NA,NA,0,0,13,-2.088,-0.699,0,0.432,-1.059,0.178,-1.977,0,0,0.25,0.75
Cuba,40,CUB,2,2023,NA,NA,0,0,13,-2.088,-0.697,0,0.511,-1.134,0.175,-1.977,0,0,0.25,0.812
Cuba,40,CUB,2,2024,NA,NA,0,0,NA,-2.088,-0.726,0,0.511,0.145,0.178,-1.977,0,0,0.125,0.75
Guyana,110,GUY,2,1990,7.808,-7,0,0,9,0.756,-1.241,1,0.715,-0.625,0.317,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1991,8.129,-7,0,0,9,0.756,-1.241,1,0.715,-0.625,0.313,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1992,8.616,6,0,0,13,1.154,-1.187,1,0.715,-0.625,0.356,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1993,9.211,6,0,0,13,0.391,-1.25,1,0.715,-0.625,0.445,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1994,9.874,6,0,0,13,0.391,-1.25,1,0.715,-0.625,0.445,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1995,10.499,6,0,0,13,0.391,-1.25,1,0.715,-0.625,0.445,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1996,11.134,6,0,0,13,0.391,-1.25,1,0.715,-0.625,0.445,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1997,11.668,6,0,0,13,0.391,-1.239,1,0.715,-0.625,0.453,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1998,11.947,6,0,0,13,0.539,-0.92,2,0.715,-0.625,0.53,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,1999,12.259,6,0,0,13,0.539,-1.323,2,0.715,-0.625,0.529,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,2000,12.502,6,0,0,13,0.539,-1.323,2,0.566,-0.625,0.527,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,2001,12.805,6,0,0,13,0.539,-1.059,2,0.51,-0.625,0.555,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,2002,13.069,6,0,0,13,0.539,-0.443,2,0.57,-0.748,0.568,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,2003,13.331,6,0,0,13,0.974,-0.443,2,0.57,-0.943,0.585,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,2004,13.645,6,0,0,13,0.974,-0.904,2,0.57,-0.943,0.585,0.262,0.333,0,0.25,0.125
Guyana,110,GUY,2,2005,14.037,6,0,0,13,0.974,-0.904,2,0.57,-0.943,0.585,0.262,0.333,0,0.143,0.143
Guyana,110,GUY,2,2006,14.75,6,0,0,13,0.974,-0.904,2,0.583,-0.943,0.582,0.262,0.333,0,0.143,0.143
Guyana,110,GUY,2,2007,15.544,6,0,0,13,0.974,-0.904,2,0.583,-0.943,0.582,0.262,0.333,0,0.143,0.143
Guyana,110,GUY,2,2008,16.24,6,0,0,13,1.069,-1.055,2,0.583,-0.943,0.583,0.262,0.333,0,0.143,0.143
Guyana,110,GUY,2,2009,16.952,6,0,0,13,1.069,-1.055,2,0.577,-0.943,0.583,0.262,0.333,0,0.143,0.143
Guyana,110,GUY,2,2010,17.705,6,0,0,13,1.069,-1.075,2,0.624,-0.491,0.58,0.262,0.333,0,0.143,0.143
Guyana,110,GUY,2,2011,18.444,6,0,0,13,1.17,-1.296,2,0.641,-0.491,0.581,0.262,0.333,0,0.143,0.143
Guyana,110,GUY,2,2012,19.185,6,0,0,13,1.17,-1.296,2,0.641,-0.251,0.579,0.262,0.333,0,0.143,0.143
Guyana,110,GUY,2,2013,19.716,6,0,0,13,1.591,-1.296,2,0.641,-0.477,0.61,0.262,0.333,0,0.083,0.125
Guyana,110,GUY,2,2014,20.003,6,0,0,13,1.591,-1.296,2,0.641,-0.477,0.608,0.262,0.333,0,0.083,0.125
Guyana,110,GUY,2,2015,20.118,7,0,0,13,2.229,-0.734,2,0.841,-0.477,0.647,0.262,0.333,0,0.042,0.125
Guyana,110,GUY,2,2016,20.521,7,0,0,13,2.229,-1.927,2,0.883,-0.477,0.659,0.262,0.333,0,0.056,0.167
Guyana,110,GUY,2,2017,21.018,7,0,0,13,2.229,-1.927,2,0.883,-0.477,0.661,0.262,0.333,0,0.062,0.188
Guyana,110,GUY,2,2018,21.573,7,0,0,13,2.229,-1.927,2,0.883,-0.477,0.665,0.262,0,0,0.083,0.333
Guyana,110,GUY,2,2019,22.018,NA,0,0,13,1.895,-1.494,2,0.847,-0.254,0.645,0.563,0,0,0.083,0.083
Guyana,110,GUY,2,2020,NA,NA,0,0,13,1.895,-1.485,2,0.954,0.486,0.557,0.867,0,0,0.167,0.083
Guyana,110,GUY,2,2021,NA,NA,0,0,13,0.985,-1.835,1,0.945,-0.755,0.495,0.867,0,0,0.2,0.2
Guyana,110,GUY,2,2022,NA,NA,0,0,13,0.985,-1.835,1,0.889,-1.752,0.496,0.636,0,0,0.25,0.125
Guyana,110,GUY,2,2023,NA,NA,0,0,13,1.6,-0.869,1,0.893,-1.752,0.491,0.636,0,0,0.125,0.125
Guyana,110,GUY,2,2024,NA,NA,0,0,NA,1.6,-2.039,1,0.893,-2.012,0.491,0.636,0,0,0.125,0.25
Paraguay,150,PRY,2,1990,11.415,2,0,0,9,1.16,-0.416,1,0.666,-0.06,0.387,-0.608,0.333,1,0.4,0.4
Paraguay,150,PRY,2,1991,11.644,2,0,0,9,1.16,-0.416,1,0.666,-0.06,0.401,-0.608,0.333,1,0.4,0.4
Paraguay,150,PRY,2,1992,11.776,7,0,0,13,1.16,-0.416,1,0.779,-0.06,0.479,-0.608,1,1,0.3,0.4
Paraguay,150,PRY,2,1993,11.999,7,0,0,13,1.16,-0.416,2,0.779,-0.06,0.511,-0.232,1,1,0.3,0.4
Paraguay,150,PRY,2,1994,12.213,7,0,0,13,1.16,-0.416,2,0.779,0.195,0.519,-0.232,1,1,0.3,0.4
Paraguay,150,PRY,2,1995,12.426,7,0,0,13,1.16,-0.416,2,0.779,0.195,0.519,-0.232,1,1,0.3,0.4
Paraguay,150,PRY,2,1996,12.451,7,0,0,13,1.16,-0.416,2,0.779,0.195,0.526,-0.232,1,1,0.3,0.4
Paraguay,150,PRY,2,1997,12.433,7,0,0,13,1.16,-0.416,2,0.779,0.195,0.531,-0.228,1,1,0.3,0.4
Paraguay,150,PRY,2,1998,12.243,6,0,0,13,1.16,-0.416,2,0.779,0.195,0.534,-0.228,1,1,0.3,0.4
Paraguay,150,PRY,2,1999,11.905,7,0,0,13,1.16,-0.416,2,0.779,0.195,0.536,-0.228,1,1,0.3,0.4
Paraguay,150,PRY,2,2000,11.581,7,0,1,13,1.16,-0.416,2,0.848,0.202,0.54,-0.228,1,1,0.1,0.4
Paraguay,150,PRY,2,2001,11.618,7,0,0,13,1.16,-0.416,2,0.848,0.202,0.54,-0.228,1,1,0,0.3
Paraguay,150,PRY,2,2002,12.078,7,0,0,13,1.16,-0.416,2,0.848,0.202,0.54,-0.228,1,1,0,0.3
Paraguay,150,PRY,2,2003,12.454,8,0,0,13,1.16,-0.416,2,0.848,0.202,0.566,-0.228,1,1,0,0.3
Paraguay,150,PRY,2,2004,12.753,8,0,0,13,1.16,-0.416,2,0.848,0.202,0.594,-0.228,1,1,0,0.3
Paraguay,150,PRY,2,2005,12.991,8,0,0,13,1.16,-0.416,2,0.848,0.202,0.594,-0.228,1,1,0.091,0.136
Paraguay,150,PRY,2,2006,13.422,8,0,0,13,1.16,-0.416,2,0.848,0.202,0.594,-0.228,1,1,0.091,0.136
Paraguay,150,PRY,2,2007,13.903,8,0,0,13,1.16,-0.416,2,0.848,-0.042,0.594,-0.228,1,1,0.091,0.136
Paraguay,150,PRY,2,2008,14.457,8,0,0,13,1.83,-0.416,2,0.867,-0.091,0.62,-0.228,1,1,0.091,0.091
Paraguay,150,PRY,2,2009,14.848,8,0,0,13,2.433,-0.416,2,0.867,-0.45,0.636,-0.228,1,1,0.091,0.091
Paraguay,150,PRY,2,2010,15.718,8,0,0,13,2.433,-0.416,2,0.867,-0.45,0.64,0.123,1,1,0.091,0.091
Paraguay,150,PRY,2,2011,16.343,8,0,0,13,1.971,-0.416,2,0.867,0.133,0.633,0.123,1,1,0.091,0.091
Paraguay,150,PRY,2,2012,16.668,8,0,0,13,1.63,-0.416,2,0.857,0.628,0.609,0.123,1,1,0.091,0.091
Paraguay,150,PRY,2,2013,17.453,9,0,0,13,0.961,-0.416,2,0.851,0.453,0.589,0.123,1,1,0.136,0.091
Paraguay,150,PRY,2,2014,18.038,9,0,0,13,1.09,-0.416,2,0.851,0.453,0.595,0.123,1,1,0.136,0.091
Paraguay,150,PRY,2,2015,18.326,9,0,0,13,0.906,-0.416,2,0.86,0.453,0.591,0.123,1,1,0.136,0.091
Paraguay,150,PRY,2,2016,18.86,9,0,0,13,1.14,-0.416,2,0.902,0.083,0.591,0.123,1,1,0.1,0.05
Paraguay,150,PRY,2,2017,19.619,9,0,0,13,1.14,-0.416,2,0.902,0.919,0.594,0.123,1,1,0.1,0.05
Paraguay,150,PRY,2,2018,20.022,9,0,0,13,1.14,-0.416,2,0.899,0.294,0.584,0.123,0.667,1,0.1,0.05
